iot_lora_id,arrtime,rssi,district,post_code,recording
5621,2024-03-12 20:01:42,-65,16,150061,0
5624,2024-04-09 23:43:52,-75,9,910090,1
5650,2024-05-07 17:08:07,-96,9,400090,0
5650,2024-05-07 17:08:48,-92,9,400090,0
5661,2024-04-28 19:02:27,-94,9,300090,0
5661,2024-04-28 19:02:30,-34,9,300090,0
5772,2024-04-16 10:13:49,-50,16,970161,1
5784,2024-04-26 17:15:59,-84,16,970161,0
5784,2024-04-26 17:16:03,-35,16,970161,0
5854,2024-04-01 02:34:37,-69,9,910090,0
5854,2024-04-01 02:34:41,-68,9,910090,0
5856,2024-04-02 10:42:37,-122,9,910090,0
5856,2024-04-02 10:42:41,-82,9,910090,0
5856,2024-04-02 10:45:29,-44,9,910090,0
5856,2024-04-02 10:45:39,-94,9,910090,0
5856,2024-04-02 10:46:07,-78,9,910090,0
5856,2024-04-02 10:46:10,-62,9,910090,0
5856,2024-04-02 10:48:19,-69,9,910090,0
5856,2024-04-02 10:48:23,-79,9,910090,0
5856,2024-04-02 10:48:36,-86,9,910090,0
5856,2024-04-02 10:48:40,-86,9,910090,0
5856,2024-04-02 10:48:48,-68,9,910090,0
5856,2024-04-02 10:50:09,-82,9,910090,0
5856,2024-04-02 10:50:12,-60,9,910090,0
5856,2024-04-02 10:50:36,-56,9,910090,0
5856,2024-04-02 10:50:41,-77,9,910090,0
5856,2024-04-02 10:51:03,-50,9,910090,0
5856,2024-04-02 10:51:07,-74,9,910090,0
5856,2024-04-02 10:51:59,-57,9,910090,0
5856,2024-04-02 10:52:02,-99,9,910090,0
5856,2024-04-02 10:52:24,-76,9,910090,0
5856,2024-04-02 10:52:27,-64,9,910090,0
5856,2024-04-02 10:53:29,-84,9,910090,0
5856,2024-04-02 10:53:32,-93,9,910090,0
5856,2024-04-02 10:53:48,-54,9,910090,0
5856,2024-04-02 10:53:51,-52,9,910090,0
5856,2024-04-02 10:54:55,-44,9,910090,0
5856,2024-04-02 10:54:59,-98,9,910090,0
5856,2024-04-02 10:55:06,-75,9,910090,0
5856,2024-04-02 10:55:10,-54,9,910090,0
5856,2024-04-02 10:58:47,-81,9,910090,0
5856,2024-04-02 10:58:51,-92,9,910090,0
5856,2024-04-02 11:00:39,-90,9,910090,0
5856,2024-04-02 11:00:43,-80,9,910090,0
5856,2024-04-02 11:01:21,-34,9,910090,0
5856,2024-04-02 11:01:25,-60,9,910090,0
5856,2024-04-02 11:04:51,-62,9,910090,0
5856,2024-04-02 11:04:55,-68,9,910090,0
5856,2024-04-02 11:05:03,-76,9,910090,0
5856,2024-04-02 11:06:07,-53,9,910090,0
5856,2024-04-02 11:06:10,-74,9,910090,0
5856,2024-04-02 11:06:45,-58,9,910090,0
5856,2024-04-02 11:06:48,-55,9,910090,0
5856,2024-04-02 11:07:58,-36,9,910090,0
5856,2024-04-02 11:08:02,-48,9,910090,0
5856,2024-04-02 11:08:10,-48,9,910090,0
5856,2024-04-02 11:08:48,-55,9,910090,0
5856,2024-04-02 11:08:52,-46,9,910090,0
5856,2024-04-02 11:09:57,-51,9,910090,0
5856,2024-04-02 11:10:01,-51,9,910090,0
5856,2024-04-02 11:10:04,-42,9,910090,0
5856,2024-04-02 11:10:08,-62,9,910090,0
5856,2024-04-02 11:10:18,-52,9,910090,0
5856,2024-04-02 11:10:23,-76,9,910090,0
5856,2024-04-02 11:10:37,-49,9,910090,0
5856,2024-04-02 11:10:41,-70,9,910090,0
5856,2024-04-02 11:11:42,-64,9,910090,0
5856,2024-04-02 11:11:47,-57,9,910090,0
5856,2024-04-02 11:12:02,-78,9,910090,0
5856,2024-04-02 11:12:07,-72,9,910090,0
5856,2024-04-02 11:12:23,-69,9,910090,0
5856,2024-04-02 11:12:32,-84,9,910090,0
5856,2024-04-02 11:13:59,-64,9,910090,0
5856,2024-04-02 11:14:12,-63,9,910090,0
5856,2024-04-02 11:14:18,-75,9,910090,0
5856,2024-04-02 11:14:40,-47,9,910090,0
5856,2024-04-02 11:14:45,-70,9,910090,0
5856,2024-04-02 11:15:06,-42,9,910090,0
5856,2024-04-02 11:15:28,-64,9,910090,0
5856,2024-04-02 11:15:32,-86,9,910090,0
5856,2024-04-02 11:15:43,-84,9,910090,0
5856,2024-04-02 11:15:48,-54,9,910090,0
5856,2024-04-02 11:15:52,-46,9,910090,0
5856,2024-04-02 11:15:59,-68,9,910090,0
5856,2024-04-02 11:16:10,-71,9,910090,0
5856,2024-04-02 11:16:20,-64,9,910090,0
5856,2024-04-02 11:16:25,-68,9,910090,0
5856,2024-04-02 11:16:29,-86,9,910090,0
5856,2024-04-02 11:16:34,-70,9,910090,0
5856,2024-04-02 11:16:38,-72,9,910090,0
5856,2024-04-02 11:16:43,-62,9,910090,0
5856,2024-04-02 11:17:49,-76,9,910090,0
5856,2024-04-02 11:17:53,-78,9,910090,0
5856,2024-04-02 11:18:01,-90,9,910090,0
5856,2024-04-02 11:18:12,-79,9,910090,0
5856,2024-04-02 11:18:20,-69,9,910090,0
5856,2024-04-02 11:19:22,-81,9,910090,0
5856,2024-04-02 11:19:38,-70,9,910090,0
5856,2024-04-02 11:19:48,-72,9,910090,0
5856,2024-04-02 11:19:55,-78,9,910090,0
5856,2024-04-02 11:20:06,-86,9,910090,0
5856,2024-04-02 11:20:11,-78,9,910090,0
5856,2024-04-02 11:23:00,-84,9,910090,0
5856,2024-04-02 11:23:06,-36,9,910090,0
5856,2024-04-02 11:47:24,-80,9,910090,0
5856,2024-04-02 11:47:29,-44,9,910090,0
5856,2024-04-02 11:48:32,-58,9,910090,0
5856,2024-04-02 11:48:40,-69,9,910090,0
5856,2024-04-02 11:48:44,-76,9,910090,0
5856,2024-04-02 11:48:53,-65,9,910090,0
5856,2024-04-02 11:49:00,-53,9,910090,0
5856,2024-04-02 11:49:09,-79,9,910090,0
5856,2024-04-02 11:52:07,-79,9,910090,0
5856,2024-04-02 11:52:14,-82,9,910090,0
5856,2024-04-02 11:52:21,-72,9,910090,0
5856,2024-04-02 11:52:28,-67,9,910090,0
5856,2024-04-02 11:52:35,-71,9,910090,0
5856,2024-04-02 11:52:42,-67,9,910090,0
5856,2024-04-02 12:00:59,-62,9,910090,0
5856,2024-04-02 12:01:03,-52,9,910090,0
5856,2024-04-02 12:01:07,-57,9,910090,0
5856,2024-04-02 12:01:15,-56,9,910090,0
5856,2024-04-02 12:01:18,-56,9,910090,0
5856,2024-04-02 12:01:26,-55,9,910090,0
5856,2024-04-02 12:01:54,-55,9,910090,0
5856,2024-04-02 12:02:01,-86,9,910090,0
5856,2024-04-02 12:02:05,-95,9,910090,0
5856,2024-04-02 12:02:12,-97,9,910090,0
5856,2024-04-02 12:02:15,-94,9,910090,0
5856,2024-04-02 12:02:23,-93,9,910090,0
5857,2024-04-11 22:16:35,-76,9,910090,1
5857,2024-04-11 22:20:01,-80,9,910090,0
5910,2024-03-03 12:50:59,-87,46,445064,1
5915,2024-04-27 07:40:21,-96,46,445064,0
5915,2024-04-27 07:41:47,-98,46,445064,0
5916,2024-03-12 12:52:55,-98,46,445064,0
5916,2024-03-12 12:52:58,-90,46,445064,0
5948,2024-03-16 17:22:47,-84,15,980051,1
5948,2024-03-16 17:27:37,-86,15,980051,0
5972,2024-03-17 12:42:22,-49,16,250061,0
5972,2024-03-17 12:42:25,-50,16,250061,0
5974,2024-04-08 17:11:31,-69,16,250061,0
5974,2024-04-08 17:11:43,-57,16,250061,0
6106,2024-03-13 08:10:10,-82,46,445064,0
6106,2024-03-13 08:10:18,-78,46,445064,0
6120,2024-04-27 11:18:47,-58,21,740012,1
6164,2024-03-18 12:15:49,-76,46,445064,0
6164,2024-03-18 12:15:52,-88,46,445064,0
6242,2024-04-13 17:22:31,-80,46,445064,0
6242,2024-04-13 17:23:08,-78,46,445064,0
6376,2024-04-21 15:37:33,-63,16,150061,0
6376,2024-04-21 15:37:45,-53,16,150061,0
6376,2024-04-21 16:34:18,-70,16,150061,1
6386,2024-04-26 19:40:04,-73,16,150061,1
6468,2024-03-14 20:31:31,-84,33,160033,1
6483,2024-04-27 20:22:21,-88,37,90073,1
6483,2024-04-28 19:20:06,-90,37,90073,0
6483,2024-04-28 19:21:02,-86,37,90073,0
6502,2024-04-15 21:45:59,-90,15,90051,0
6508,2024-03-26 11:42:54,-72,15,980051,1
6520,2024-04-30 11:32:31,-86,33,260033,1
6583,2024-04-10 20:01:01,-99,46,445064,0
6583,2024-04-10 20:02:56,-94,46,445064,0
6583,2024-04-21 12:28:39,-96,46,445064,0
6583,2024-04-21 12:28:42,-90,46,445064,0
6586,2024-03-29 20:08:38,-105,56,511065,0
6586,2024-03-29 20:09:32,-93,56,511065,0
6597,2024-04-12 20:27:33,-90,56,511065,1
6613,2024-04-09 09:11:16,-108,56,511065,1
6613,2024-04-09 09:18:55,-106,56,511065,0
6644,2024-04-16 01:21:41,-100,56,511065,0
6644,2024-04-16 01:23:45,-93,56,511065,0
6716,2024-04-04 22:52:39,-72,19,500091,0
6716,2024-04-04 22:52:44,-79,19,500091,0
6722,2024-04-10 23:30:53,-58,16,970161,0
6722,2024-04-10 23:31:05,-63,16,970161,0
6762,2024-04-10 14:25:50,-69,31,500013,0
6762,2024-04-10 14:26:04,-82,31,500013,0
6762,2024-04-10 14:26:10,-73,31,500013,0
6762,2024-04-10 14:26:13,-95,31,500013,0
6832,2024-04-25 10:35:43,-74,56,321065,0
6832,2024-04-25 10:37:00,-70,56,321065,0
6832,2024-04-25 10:37:25,-72,56,321065,0
6832,2024-04-25 10:37:41,-88,56,321065,0
6832,2024-05-07 14:20:22,-102,56,321065,0
6832,2024-05-07 14:20:58,-70,56,321065,0
6832,2024-05-07 14:21:31,-66,56,321065,0
6832,2024-05-07 14:21:45,-92,56,321065,0
6839,2024-04-25 10:35:13,-66,56,321065,0
6839,2024-04-25 10:37:13,-72,56,321065,0
6839,2024-05-07 14:19:58,-64,56,321065,0
6839,2024-05-07 14:20:09,-86,56,321065,0
6871,2024-05-04 22:38:54,-89,16,150061,1
6871,2024-05-04 22:56:27,-90,16,150061,1
6871,2024-05-04 23:53:34,-86,16,150061,1
6871,2024-05-05 00:06:02,-90,16,150061,1
6916,2024-03-12 14:16:46,-78,16,970161,0
6933,2024-03-23 12:21:20,-84,16,150061,0
6933,2024-03-23 12:21:24,-84,16,150061,0
6933,2024-04-13 15:37:47,-87,16,150061,0
6933,2024-04-13 15:39:54,-87,16,150061,0
6933,2024-04-14 02:38:46,-93,16,150061,0
6933,2024-04-14 02:38:49,-86,16,150061,0
6933,2024-04-16 05:52:55,-90,16,150061,1
6933,2024-04-17 22:32:20,-90,16,150061,0
7043,2024-05-02 12:48:26,-87,9,910090,1
7106,2024-04-25 14:45:54,-85,33,260033,0
7106,2024-04-25 14:45:58,-94,33,260033,0
7207,2024-04-18 16:13:19,-86,9,910090,1
7231,2024-05-01 11:23:46,-88,9,910090,1
7263,2024-03-10 12:50:45,-68,46,445064,0
7263,2024-03-10 12:50:48,-28,46,445064,0
7263,2024-03-10 14:40:41,-70,46,445064,0
7263,2024-03-10 14:40:44,-92,46,445064,0
7263,2024-03-10 14:41:06,-68,46,445064,0
7263,2024-03-10 14:41:09,-92,46,445064,0
7300,2024-03-08 11:17:39,-54,16,421061,1
7300,2024-04-10 18:28:58,-52,16,421061,1
7310,2024-04-29 08:10:44,-54,19,400091,1
7371,2024-03-22 16:28:55,-78,33,260033,1
7398,2024-04-21 11:07:05,-76,46,445064,0
7398,2024-04-21 11:07:09,-92,46,445064,0
7472,2024-04-10 19:23:26,-88,33,260033,0
7472,2024-04-10 19:23:36,-88,33,260033,0
7508,2024-03-01 01:45:30,-84,33,260033,1
7508,2024-03-01 02:02:35,-88,33,260033,1
7508,2024-03-01 02:07:42,-86,33,260033,1
7508,2024-03-01 02:13:08,-80,33,260033,1
7508,2024-03-01 02:19:14,-88,33,260033,1
7508,2024-03-01 02:29:34,-88,33,260033,1
7508,2024-03-01 02:34:48,-85,33,260033,1
7534,2024-03-19 00:03:46,-72,16,150061,1
7571,2024-05-03 10:38:46,-90,33,160033,1
7572,2024-03-19 09:57:20,-63,33,160033,1
7575,2024-04-15 16:38:22,-94,33,260033,0
7575,2024-04-15 16:38:25,-96,33,260033,0
7586,2024-04-14 14:44:26,-73,16,970161,1
7586,2024-04-14 14:50:46,-78,16,970161,0
7615,2024-03-08 00:26:49,-68,33,160033,1
7670,2024-04-24 14:17:15,-96,33,260033,0
7670,2024-04-24 14:17:43,-96,33,260033,0
7671,2024-05-06 17:36:29,-86,16,150061,1
7705,2024-03-08 20:21:12,-60,16,150061,1
7742,2024-03-24 13:32:05,-84,33,260033,0
7742,2024-03-24 13:32:13,-88,33,260033,0
7756,2024-04-10 12:59:45,-66,33,260033,0
7756,2024-04-10 13:02:13,-66,33,260033,0
7756,2024-04-10 16:55:26,-72,33,260033,0
7756,2024-04-10 16:55:33,-98,33,260033,0
7787,2024-04-09 07:43:23,-90,33,260033,1
7802,2024-03-15 03:39:30,-82,16,150061,1
7821,2024-05-01 12:08:36,-84,16,150061,0
7821,2024-05-01 12:08:40,-58,16,150061,0
7842,2024-03-12 20:33:25,-72,33,260033,0
7842,2024-03-12 20:33:55,-72,33,260033,0
7842,2024-04-10 13:32:07,-72,33,260033,0
7842,2024-04-10 13:32:11,-76,33,260033,0
7842,2024-04-10 15:54:22,-84,33,260033,0
7842,2024-04-10 15:54:39,-66,33,260033,0
7842,2024-04-10 16:31:28,-67,33,260033,0
7842,2024-04-10 16:31:32,-74,33,260033,0
7858,2024-04-28 16:41:56,-92,33,160033,1
7886,2024-03-19 10:05:21,-68,33,160033,0
7886,2024-03-19 10:06:04,-72,33,160033,0
7897,2024-04-11 15:45:08,-90,33,260033,1
7964,2024-03-30 21:29:05,-87,33,160033,1
8024,2024-05-07 07:20:17,-102,33,260033,0
8024,2024-05-07 07:20:21,-89,33,260033,0
8042,2024-03-02 15:57:41,-66,33,160033,0
8042,2024-03-02 15:57:45,-98,33,160033,0
8045,2024-03-15 05:27:59,-95,33,260033,1
8045,2024-03-16 12:14:35,-84,33,260033,1
8045,2024-03-16 18:40:07,-100,33,260033,1
8045,2024-03-16 18:59:44,-99,33,260033,0
8045,2024-03-16 18:59:53,-92,33,260033,0
8045,2024-03-17 00:50:51,-98,33,260033,1
8062,2024-04-02 21:56:03,-66,16,150061,1
8082,2024-03-13 17:47:54,-86,9,910090,1
8101,2024-04-22 17:02:29,-84,16,150061,0
8101,2024-04-22 17:02:32,-75,16,150061,0
8140,2024-05-02 15:08:01,-76,33,260033,0
8140,2024-05-02 15:08:39,-76,33,260033,0
8222,2024-05-02 13:54:15,-64,16,970161,0
8222,2024-05-02 13:56:17,-91,16,970161,0
8248,2024-04-22 19:06:57,-72,56,511065,0
8248,2024-04-22 19:09:02,-63,56,511065,0
8289,2024-04-03 13:16:41,-40,15,980051,0
8289,2024-04-03 13:16:44,-32,15,980051,0
8289,2024-04-03 13:16:55,-39,15,980051,0
8289,2024-04-03 13:17:06,-40,15,980051,0
8417,2024-03-04 04:19:42,-80,33,260033,0
8417,2024-03-04 04:19:50,-76,33,260033,0
8424,2024-04-29 10:39:42,-84,33,260033,0
8424,2024-04-29 10:39:49,-78,33,260033,0
8446,2024-04-13 15:52:00,-63,33,260033,0
8446,2024-04-13 15:53:16,-74,33,260033,0
8527,2024-04-14 20:56:55,-90,20,700102,0
8527,2024-04-14 20:57:00,-102,20,700102,0
8555,2024-04-14 18:21:18,-78,33,260033,0
8555,2024-04-14 18:21:23,-75,33,260033,0
8601,2024-03-18 14:59:47,-76,33,260033,1
8663,2024-04-01 10:27:14,-93,16,150061,0
8663,2024-04-01 10:27:17,-85,16,150061,0
8686,2024-03-29 09:17:24,-92,33,160033,0
8686,2024-03-29 09:17:28,-82,33,160033,0
8703,2024-03-05 18:57:47,-70,33,260033,0
8703,2024-03-05 18:58:18,-66,33,260033,0
8711,2024-03-11 19:31:06,-56,33,260033,0
8711,2024-03-11 19:31:10,-82,33,260033,0
8711,2024-03-11 20:00:53,-94,33,260033,0
8711,2024-03-11 20:00:58,-84,33,260033,0
8711,2024-03-11 20:06:11,-86,33,260033,0
8711,2024-03-11 20:06:18,-56,33,260033,0
8711,2024-03-14 19:00:28,-84,33,260033,0
8711,2024-03-14 19:00:33,-78,33,260033,0
8711,2024-03-14 19:31:58,-75,33,260033,0
8711,2024-03-14 19:32:02,-68,33,260033,0
8711,2024-03-14 19:39:03,-48,33,260033,0
8711,2024-03-14 19:39:09,-76,33,260033,0
8711,2024-03-20 19:34:44,-62,33,260033,0
8711,2024-03-20 19:34:49,-90,33,260033,0
8711,2024-03-20 19:39:02,-78,33,260033,0
8711,2024-03-20 19:39:06,-78,33,260033,0
8711,2024-03-25 19:14:00,-79,33,260033,0
8711,2024-03-25 19:14:04,-98,33,260033,0
8711,2024-03-25 19:33:13,-66,33,260033,0
8711,2024-03-25 19:33:17,-80,33,260033,0
8711,2024-03-25 20:23:23,-55,33,260033,0
8711,2024-03-25 20:23:29,-86,33,260033,0
8711,2024-03-26 19:22:42,-56,33,260033,0
8711,2024-03-26 19:22:47,-68,33,260033,0
8711,2024-03-26 20:04:07,-51,33,260033,0
8711,2024-03-26 20:04:14,-44,33,260033,0
8713,2024-03-22 13:27:03,-76,33,260033,0
8713,2024-03-22 13:27:06,-71,33,260033,0
8759,2024-05-08 05:00:53,-88,46,445064,1
8759,2024-05-08 05:04:40,-84,46,445064,0
8810,2024-04-13 19:00:33,-72,33,260033,0
8810,2024-04-13 19:00:44,-82,33,260033,0
8820,2024-04-16 13:31:31,-92,33,260033,1
8832,2024-04-08 09:32:52,-90,33,260033,1
8833,2024-04-10 20:00:13,-76,33,260033,0
8833,2024-04-10 20:02:58,-82,33,260033,0
8850,2024-04-06 17:05:27,-86,33,260033,1
8851,2024-05-07 13:40:29,-90,33,260033,1
8873,2024-03-02 10:37:46,-63,56,752065,1
8913,2024-03-07 15:34:20,-75,21,740012,0
8913,2024-03-07 15:34:24,-81,21,740012,0
8913,2024-04-12 22:57:35,-84,21,740012,0
8913,2024-04-12 22:57:48,-77,21,740012,0
8996,2024-04-26 05:43:16,-81,19,400091,1
9022,2024-04-07 12:21:39,-70,20,700102,1
9052,2024-04-27 18:58:10,-88,21,740012,1
9077,2024-05-01 18:58:52,-94,20,700102,0
9077,2024-05-01 19:00:37,-100,20,700102,0
9230,2024-04-16 07:23:15,-92,16,970161,1
9298,2024-04-24 14:20:50,-88,16,970161,0
9310,2024-04-24 13:27:47,-58,16,970161,0
9310,2024-04-24 13:27:51,-58,16,970161,0
9357,2024-04-17 14:54:11,-70,56,752065,0
9357,2024-04-17 14:54:18,-64,56,752065,0
9417,2024-03-08 19:23:37,-88,16,421061,0
9417,2024-03-08 19:23:41,-88,16,421061,0
9426,2024-03-31 13:43:11,-96,16,970161,0
9426,2024-03-31 13:43:27,-56,16,970161,0
9437,2024-04-14 15:44:32,-64,16,970161,0
9437,2024-04-14 15:44:37,-59,16,970161,0
9446,2024-03-13 22:49:04,-60,16,970161,0
9446,2024-03-13 22:49:50,-68,16,970161,0
9446,2024-03-13 22:50:25,-64,16,970161,0
9623,2024-03-01 11:21:46,-61,16,501061,0
9623,2024-03-01 11:21:49,-62,16,501061,0
9623,2024-03-01 11:21:52,-57,16,501061,0
9623,2024-03-01 11:21:57,-48,16,501061,0
9623,2024-03-04 06:07:27,-57,16,501061,0
9623,2024-03-04 06:07:31,-54,16,501061,0
9623,2024-03-09 06:36:35,-63,16,501061,0
9623,2024-03-09 06:36:38,-68,16,501061,0
9623,2024-04-04 10:33:43,-63,16,501061,0
9623,2024-04-04 10:33:46,-59,16,501061,0
9623,2024-04-05 06:59:45,-57,16,501061,0
9623,2024-04-05 06:59:50,-62,16,501061,0
9623,2024-04-30 06:02:18,-63,16,501061,0
9623,2024-04-30 06:02:22,-63,16,501061,0
9648,2024-04-12 13:36:12,-86,16,250061,1
9837,2024-03-25 21:58:21,-73,16,501061,0
9837,2024-03-25 21:58:34,-81,16,501061,0
9862,2024-03-30 21:47:45,-84,15,121151,0
9862,2024-03-30 21:49:52,-78,15,121151,0
9862,2024-05-05 19:47:08,-67,15,121151,1
9875,2024-04-08 12:50:47,-66,16,250061,1
9878,2024-05-07 16:22:58,-78,31,500013,0
9878,2024-05-07 16:23:01,-100,31,500013,0
9885,2024-04-10 13:22:25,-91,37,90073,0
9885,2024-04-10 13:22:30,-54,37,90073,0
9945,2024-04-19 11:01:43,-76,15,121151,1
10008,2024-03-15 13:03:33,-64,33,260033,1
10008,2024-04-20 01:23:02,-70,33,260033,0
10008,2024-04-20 01:25:42,-74,33,260033,0
10060,2024-05-05 11:57:43,-100,56,511065,0
10060,2024-05-05 11:57:46,-97,56,511065,0
10064,2024-04-22 13:36:55,-87,56,511065,0
10064,2024-04-22 13:36:59,-104,56,511065,0
10064,2024-05-05 19:59:27,-90,56,511065,0
10074,2024-04-28 13:45:28,-66,56,752065,1
10077,2024-04-14 19:41:42,-60,56,752065,1
10079,2024-04-12 16:43:00,-64,56,752065,0
10079,2024-04-12 16:43:06,-104,56,752065,0
10079,2024-04-12 16:43:14,-67,56,752065,0
10079,2024-04-12 16:43:25,-58,56,752065,0
10085,2024-05-07 14:24:01,-87,56,321065,0
10085,2024-05-07 14:24:15,-73,56,321065,0
10096,2024-05-07 14:24:50,-93,56,321065,0
10096,2024-05-07 14:25:01,-88,56,321065,0
10107,2024-04-11 11:46:43,-69,21,740012,0
10107,2024-04-11 11:48:42,-69,21,740012,0
10116,2024-04-08 22:55:14,-82,21,740012,1
10116,2024-04-08 23:04:33,-81,21,740012,1
10116,2024-04-08 23:12:56,-82,21,740012,0
10116,2024-04-08 23:13:32,-84,21,740012,0
10116,2024-04-08 23:13:56,-76,21,740012,0
10116,2024-04-08 23:14:17,-76,21,740012,0
10116,2024-04-08 23:16:55,-77,21,740012,1
10116,2024-04-08 23:18:51,-80,21,740012,1
10116,2024-04-08 23:22:22,-78,21,740012,1
10116,2024-04-08 23:23:08,-84,21,740012,1
10116,2024-04-08 23:23:20,-80,21,740012,1
10116,2024-04-08 23:42:17,-84,21,740012,1
10116,2024-04-08 23:53:19,-79,21,740012,1
10116,2024-04-09 00:03:11,-82,21,740012,1
10116,2024-04-09 00:12:28,-86,21,740012,1
10116,2024-04-09 00:31:59,-79,21,740012,1
10116,2024-04-09 00:53:22,-84,21,740012,1
10116,2024-04-09 06:31:50,-79,21,740012,1
10116,2024-04-09 08:07:40,-81,21,740012,1
10116,2024-04-09 08:20:20,-82,21,740012,1
10116,2024-04-09 13:30:27,-81,21,740012,1
10116,2024-04-09 13:36:51,-80,21,740012,1
10116,2024-04-09 13:47:35,-106,21,740012,1
10116,2024-04-09 13:56:14,-81,21,740012,1
10116,2024-04-09 14:04:04,-84,21,740012,1
10194,2024-03-20 10:24:54,-84,15,121151,1
10475,2024-04-10 15:19:24,-84,14,151041,0
10475,2024-04-10 15:19:47,-86,14,151041,0
10709,2024-04-14 17:08:22,-62,15,321151,1
10763,2024-04-10 20:27:42,-94,15,300051,1
10763,2024-04-10 20:31:29,-103,15,300051,0
10768,2024-03-05 11:53:53,-100,15,300051,0
10768,2024-03-05 11:54:26,-78,15,300051,0
10768,2024-03-12 12:50:38,-87,15,300051,0
10768,2024-03-12 12:51:03,-78,15,300051,0
10768,2024-03-12 12:54:26,-76,15,300051,0
10768,2024-03-12 12:54:56,-80,15,300051,0
10810,2024-03-07 12:23:37,-100,15,300051,0
10810,2024-03-07 12:23:42,-92,15,300051,0
10832,2024-03-26 15:14:59,-45,31,130013,0
10832,2024-03-26 15:15:03,-39,31,130013,0
10926,2024-04-10 21:57:54,-94,9,400090,1
10981,2024-04-27 10:04:19,-94,15,300051,0
10981,2024-04-27 10:04:23,-91,15,300051,0
11048,2024-03-21 14:10:11,-72,15,300051,1
11103,2024-04-22 21:18:11,-81,15,321151,1
11103,2024-04-22 21:23:11,-84,15,321151,1
11103,2024-04-23 06:17:18,-80,15,321151,0
11103,2024-04-23 06:19:44,-82,15,321151,0
11503,2024-04-17 13:53:35,-76,15,321151,1
11581,2024-03-06 14:45:24,-54,15,300051,0
11581,2024-03-06 14:45:28,-45,15,300051,0
11616,2024-03-29 19:15:44,-60,15,711151,0
11616,2024-03-29 19:16:14,-51,15,711151,0
11641,2024-03-21 14:50:43,-66,15,300051,0
11641,2024-03-21 14:50:46,-56,15,300051,0
11740,2024-04-24 17:10:53,-84,9,300090,0
11740,2024-04-24 17:10:57,-81,9,300090,0
11763,2024-04-11 15:22:26,-76,9,400090,1
11763,2024-04-11 15:31:03,-62,9,400090,0
11763,2024-04-11 15:31:12,-67,9,400090,0
11831,2024-04-14 13:24:40,-79,31,510013,0
11831,2024-04-14 13:24:49,-76,31,510013,0
11864,2024-03-07 20:07:33,-98,15,321151,0
11864,2024-03-07 20:09:23,-100,15,321151,0
11953,2024-04-07 06:15:25,-80,15,300051,1
11976,2024-04-14 19:22:41,-94,9,400090,1
12262,2024-03-06 18:55:28,-64,15,711151,0
12301,2024-03-12 10:59:38,-54,9,300090,1
12301,2024-03-12 11:03:33,-49,9,300090,0
12306,2024-03-19 09:55:39,-102,15,711151,1
12306,2024-03-19 11:33:15,-102,15,711151,1
12306,2024-03-19 11:42:23,-99,15,711151,1
12306,2024-03-19 12:00:08,-100,15,711151,1
12306,2024-03-19 12:49:36,-106,15,711151,1
12306,2024-03-19 13:11:02,-108,15,711151,1
12306,2024-03-19 15:04:20,-100,15,711151,1
12306,2024-03-20 13:04:23,-100,15,711151,1
12306,2024-03-20 13:17:31,-102,15,711151,1
12306,2024-03-20 14:26:22,-97,15,711151,1
12306,2024-03-20 14:40:23,-110,15,711151,1
12306,2024-03-21 14:26:54,-94,15,711151,0
12306,2024-03-21 14:37:22,-88,15,711151,1
12306,2024-03-21 14:52:39,-90,15,711151,1
12306,2024-03-21 17:10:04,-84,15,711151,1
12306,2024-03-21 17:37:47,-81,15,711151,1
12361,2024-04-26 13:44:02,-69,15,711151,0
12361,2024-04-26 13:45:49,-72,15,711151,0
12398,2024-04-27 16:45:05,-104,31,510013,0
12398,2024-04-27 16:45:08,-103,31,510013,0
12409,2024-03-01 03:14:18,-50,15,711151,0
12409,2024-03-01 04:21:50,-46,15,711151,0
12409,2024-03-01 04:33:52,-47,15,711151,0
12409,2024-03-01 05:45:55,-42,15,711151,0
12409,2024-03-01 06:02:28,-58,15,711151,0
12409,2024-03-01 06:08:21,-45,15,711151,0
12409,2024-03-01 06:20:29,-58,15,711151,0
12409,2024-03-01 06:29:59,-43,15,711151,0
12409,2024-03-01 06:59:43,-58,15,711151,0
12409,2024-03-01 07:11:33,-45,15,711151,0
12409,2024-03-05 08:18:41,-50,15,711151,0
12409,2024-03-05 09:14:11,-44,15,711151,0
12409,2024-03-05 09:43:57,-45,15,711151,0
12409,2024-03-05 21:19:55,-46,15,711151,0
12409,2024-03-05 21:36:19,-48,15,711151,0
12409,2024-03-05 21:44:47,-51,15,711151,0
12409,2024-03-06 20:55:22,-50,15,711151,0
12409,2024-03-06 21:56:25,-50,15,711151,0
12409,2024-03-06 22:03:18,-39,15,711151,0
12409,2024-03-06 22:40:45,-62,15,711151,0
12409,2024-03-06 22:55:57,-46,15,711151,0
12409,2024-03-06 23:02:44,-62,15,711151,0
12409,2024-03-07 17:23:30,-48,15,711151,0
12409,2024-03-07 19:15:38,-50,15,711151,0
12409,2024-03-07 19:28:46,-64,15,711151,0
12409,2024-03-07 19:39:25,-50,15,711151,0
12409,2024-03-07 19:54:11,-74,15,711151,0
12409,2024-03-07 20:19:57,-49,15,711151,0
12409,2024-03-07 20:25:14,-64,15,711151,0
12409,2024-03-07 20:33:37,-46,15,711151,0
12409,2024-03-07 20:55:15,-68,15,711151,1
